scenario_type,scheduler_type,seed,tt_rate_mult,tt_deadline,dynamic_config_id,cnt_staleness,cnt_failure_rate,cnt_noise_id,mission_count,experiment,tt_miss_rate,rc_miss_rate,be_miss_rate,tt_misses,rc_misses,be_misses,tt_total,rc_total,be_total,jain_index,mean_utilization,mean_worst_tt_aos,max_worst_tt_aos,mean_sched_time,median_sched_time,p95_sched_time,max_sched_time
balanced,FIFO,1006,1.0,3.0,B1-d,0,0.0,none,0,B,0.0768526989935956,0.0,0.0,84,0,0,1093,2000,1360,0.999961670009806,226.85,-1.398,1.0,6.101473958551651e-06,5.7705001381691545e-06,8.586049261793958e-06,2.1916999685345218e-05
balanced,FIFO,1007,1.0,3.0,B1-d,0,0.0,none,0,B,0.0909935004642525,0.0,0.0,98,0,0,1077,2000,1371,0.9999386306219606,226.825,-0.838,1.0,6.482137960119871e-06,6.521000159409596e-06,8.749999369683793e-06,2.7542000680114143e-05
balanced,FIFO,1008,1.0,3.0,B1-d,0,0.0,none,0,B,0.0647279549718574,0.0,0.0,69,0,0,1066,2000,1371,0.9999991606324886,227.625,-1.302,1.0,5.945097984294989e-06,5.792000138171716e-06,8.044050400712874e-06,1.6042000424931757e-05
balanced,FIFO,1009,1.0,3.0,B1-d,0,0.0,none,0,B,0.1029143897996357,0.0,0.0,113,0,0,1098,2000,1387,0.9999999476115092,228.45,-0.716,1.0,6.657362027908675e-06,6.479499916167697e-06,8.624999327366823e-06,2.00829999812413e-05
balanced,FIFO,1010,1.0,3.0,B1-d,0,0.0,none,0,B,0.0753676470588235,0.0,0.0,82,0,0,1088,2000,1346,0.9999999470311656,225.725,-1.606,1.0,5.766085991126601e-06,5.249999958323315e-06,8.374999242732884e-06,1.8708999959926587e-05
balanced,FIFO,1011,1.0,3.0,B1-d,0,0.0,none,0,B,0.095667870036101,0.0,0.0,106,0,0,1108,2000,1389,0.9999040236862692,229.075,-0.772,1.0,6.581827999980305e-06,6.458999905589735e-06,8.544050615455488e-06,2.658399989741156e-05
balanced,FIFO,1012,1.0,3.0,B1-d,0,0.0,none,0,B,0.0772163965681601,0.0,0.0,81,0,0,1049,2000,1394,0.9999999473225362,228.475,-0.998,1.0,6.347388018184574e-06,6.207999831531197e-06,8.460099707008338e-06,1.449999945180025e-05
balanced,FIFO,1013,1.0,3.0,B1-d,0,0.0,none,0,B,0.0931326434619002,0.0,0.0,99,0,0,1063,2000,1376,0.9999995210787606,227.05,-1.194,1.0,6.048342036592658e-06,5.625000085274223e-06,8.416999662586022e-06,1.6250000044237822e-05
balanced,FIFO,1014,1.0,3.0,B1-d,0,0.0,none,0,B,0.0943925233644859,0.0,0.0,101,0,0,1070,2000,1419,0.9999768972080826,229.675,-0.452,1.0,6.60036401313846e-06,6.750000466126949e-06,8.37500010675285e-06,1.5251000149874017e-05
balanced,FIFO,1015,1.0,3.0,B1-d,0,0.0,none,0,B,0.0651162790697674,0.0,0.0,70,0,0,1075,2000,1364,0.99998295627063,226.9,-1.03,1.0,6.27388999600953e-06,6.166999810375273e-06,8.338150064446377e-06,1.4584000382455995e-05
