scenario_type,scheduler_type,seed,tt_rate_mult,tt_deadline,dynamic_config_id,cnt_staleness,cnt_failure_rate,cnt_noise_id,mission_count,experiment,tt_miss_rate,rc_miss_rate,be_miss_rate,tt_misses,rc_misses,be_misses,tt_total,rc_total,be_total,jain_index,mean_utilization,mean_worst_tt_aos,max_worst_tt_aos,mean_sched_time,median_sched_time,p95_sched_time,max_sched_time
asymmetric,FIFO,1016,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.8500749625187406,0.6103117505995204,0.0,567,509,0,667,834,650,0.9985930241378226,74.88571428571429,0.862,1.0,4.570049983158242e-06,4.479500148590887e-06,5.375000000640284e-06,1.2375000551401172e-05
asymmetric,FIFO,1017,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.8543543543543544,0.6230859835100118,0.0,569,529,0,666,849,661,0.99838417147568,75.48571428571428,0.804,1.0,4.860226006712765e-06,4.791999344888609e-06,5.500000042957254e-06,2.166599915653933e-05
asymmetric,FIFO,1018,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.8582089552238806,0.6183574879227053,0.0,575,512,0,670,828,672,0.99838417147568,75.88571428571429,0.924,1.0,4.7853579944785455e-06,4.749999789055437e-06,5.500000042957254e-06,1.2333000086073298e-05
asymmetric,FIFO,1019,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.947289156626506,0.602112676056338,0.0,629,513,0,664,852,663,0.999963856873218,74.62857142857142,0.954,1.0,4.609545989296748e-06,4.458999683265574e-06,5.082999450678472e-06,1.2540999705379365e-05
asymmetric,FIFO,1020,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.9112426035502958,0.6019300361881785,0.0,616,499,0,676,829,656,0.9999518725506568,74.4857142857143,0.93,1.0,4.597476006892975e-06,4.499999704421498e-06,5.291050820233068e-06,1.3582999599748293e-05
asymmetric,FIFO,1021,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.9200603318250375,0.6389548693586699,0.0,610,538,0,663,842,693,0.9999372649887666,75.68571428571427,0.932,1.0,4.711612011305988e-06,4.5840006350772455e-06,5.291050820233068e-06,1.9707999854290392e-05
asymmetric,FIFO,1022,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.975609756097561,0.6283292978208233,0.0,640,519,0,656,826,691,0.9989901070423484,74.68571428571428,0.958,1.0,4.742046008686884e-06,4.583999725582544e-06,5.416049998530071e-06,1.841700031945948e-05
asymmetric,FIFO,1023,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.822429906542056,0.6246943765281173,0.0,528,511,0,642,818,674,0.9976597295327556,75.82857142857142,0.898,1.0,4.615614010617719e-06,4.542000169749372e-06,5.333050421540975e-06,1.6167000467248727e-05
asymmetric,FIFO,1024,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.936950146627566,0.602125147579693,0.0,639,510,0,682,847,657,1.0,74.4857142857143,0.932,1.0,4.702531992734293e-06,4.749999789055437e-06,5.332999580787145e-06,8.999999408842996e-06
asymmetric,FIFO,1025,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.9256449165402124,0.6085889570552148,0.0,610,496,0,659,815,675,0.9999960159680004,74.82857142857142,0.904,1.0,4.619073983121779e-06,4.542000169749372e-06,5.252049959381109e-06,1.462499949411722e-05
asymmetric,FIFO,1026,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.8877086494688923,0.6152927120669056,0.0,585,515,0,659,837,664,0.9996898951769128,74.88571428571429,0.864,1.0,4.640868037313339e-06,4.583000190905295e-06,5.335050445864907e-06,9.207999937643764e-06
asymmetric,FIFO,1027,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.8697604790419161,0.6012195121951219,0.0,581,493,0,668,820,658,0.9989883488255,75.28571428571428,0.918,1.0,4.651887995350989e-06,4.583999725582544e-06,5.377050001698079e-06,1.7374999515595846e-05
asymmetric,FIFO,1028,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.9305135951661632,0.6174734356552538,0.0,616,523,0,662,847,667,1.0,74.57142857142857,0.888,1.0,4.602196007908788e-06,4.5409997255774215e-06,5.291049956213101e-06,1.2291000530240126e-05
asymmetric,FIFO,1029,1.0,3.0,C1_stale_100,100,0.0,none,0,C,0.8766716196136701,0.5990453460620525,0.0,590,502,0,673,838,658,0.9991037002908078,75.25714285714284,0.91,1.0,4.761968017191976e-06,4.750000698550139e-06,5.377050001698079e-06,1.0041999303211924e-05
asymmetric,RoundRobin,1000,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4345864661654135,0.4625603864734299,0.9578783151326054,289,383,614,665,828,641,0.957029493453247,35.39999999999999,0.114,1.0,1.744839970342582e-06,1.8329997146793171e-06,2.6690504000725904e-06,4.91700029670028e-06
asymmetric,RoundRobin,1001,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4141104294478527,0.4681372549019608,0.9594594594594594,270,382,639,652,816,666,0.9635437576774426,34.97142857142856,-0.118,1.0,1.6557239778194344e-06,1.7920001482707448e-06,2.4169994958356254e-06,6.708000000799075e-06
asymmetric,RoundRobin,1002,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4240601503759398,0.4685230024213075,0.9585253456221198,282,387,624,665,826,651,0.9642511717878134,35.05714285714285,0.02,1.0,1.7073120197892422e-06,1.8749997252598405e-06,2.461049916746559e-06,4.1669991333037615e-06
asymmetric,RoundRobin,1003,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.411144578313253,0.4694610778443114,0.9567164179104478,273,392,641,664,835,670,0.9666539918393612,35.34285714285713,-0.056,1.0,1.712990013402305e-06,1.8749997252598405e-06,2.377049895585513e-06,3.291999746579677e-06
asymmetric,RoundRobin,1004,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4281481481481481,0.4682926829268293,0.9611360239162928,289,384,643,675,820,669,0.9659837103432842,35.257142857142846,0.058,1.0,1.753003973135492e-06,1.8749997252598405e-06,2.502099914636345e-06,1.3749999197898433e-05
asymmetric,RoundRobin,1005,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4165413533834586,0.4697336561743341,0.9611360239162928,277,388,643,665,826,669,0.9678472450561324,35.31428571428571,-0.036,1.0,1.765646014973754e-06,1.8955001905851528e-06,2.416000825178344e-06,6.541999937326182e-06
asymmetric,RoundRobin,1006,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4148148148148148,0.4691211401425178,0.9585185185185184,280,395,647,675,842,675,0.9655595998935766,36.02857142857142,0.01,1.0,1.754859984430368e-06,1.8749997252598405e-06,2.419100337647249e-06,1.0583000403130429e-05
asymmetric,RoundRobin,1007,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4065281899109792,0.4710059171597633,0.9561270801815432,274,398,632,674,845,661,0.970126411974101,36.17142857142856,-0.082,1.0,1.7409540141670732e-06,1.8340006135986189e-06,2.3740494725643657e-06,3.5829998523695394e-06
asymmetric,RoundRobin,1008,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4331306990881459,0.4655172413793103,0.96048632218845,285,378,632,658,812,658,0.9600353292318936,34.71428571428571,-0.002,1.0,1.6707560153008671e-06,1.7920001482707448e-06,2.377099872319375e-06,3.749999450519681e-06
asymmetric,RoundRobin,1009,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4402420574886536,0.4737470167064439,0.9547511312217196,291,397,633,661,838,663,0.9563784119930688,34.942857142857136,0.11,1.0,1.6625620064587564e-06,1.7920001482707448e-06,2.3360498744295893e-06,3.250000190746505e-06
asymmetric,RoundRobin,1010,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4236006051437216,0.4676258992805755,0.9598214285714286,280,390,645,661,834,672,0.9615384615384616,35.39999999999999,0.07,1.0,1.7627300021558768e-06,1.8750001800071916e-06,2.499999936844688e-06,3.832999937003478e-06
asymmetric,RoundRobin,1011,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4336810730253353,0.4624697336561743,0.9528158295281582,291,382,626,671,826,657,0.9619034041640088,35.37142857142857,0.05,1.0,1.840093987993896e-06,1.99999976757681e-06,2.544050403230356e-06,3.45900025422452e-06
asymmetric,RoundRobin,1012,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.411504424778761,0.4724220623501199,0.9616564417177914,279,394,627,678,834,652,0.9708850012417624,35.48571428571427,0.054,1.0,1.7236440053238766e-06,1.8330001694266684e-06,2.461049916746559e-06,6.874999598949216e-06
asymmetric,RoundRobin,1013,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4181547619047619,0.4710059171597633,0.9611940298507464,281,398,644,672,845,670,0.9666237135741405,35.62857142857142,0.05,1.0,1.7034199936460935e-06,1.8339997041039169e-06,2.4170003598555923e-06,3.99999953515362e-06
asymmetric,RoundRobin,1014,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4212893553223388,0.4677804295942721,0.9533834586466166,281,392,634,667,838,665,0.9650926262259354,35.57142857142856,-0.07,1.0,1.6959179902187316e-06,1.8339997041039169e-06,2.458049493725412e-06,3.707999894686509e-06
asymmetric,RoundRobin,1015,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4313432835820895,0.4688249400479616,0.957613814756672,289,391,610,670,834,637,0.9602523410604632,35.48571428571427,0.068,1.0,1.6828120187710738e-06,1.7920001482707448e-06,2.5830004233284853e-06,8.50000014906982e-06
asymmetric,RoundRobin,1016,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4212893553223388,0.4796163069544364,0.9584615384615384,281,400,623,667,834,650,0.9672252813023702,34.97142857142857,-0.004,1.0,1.7489200035925022e-06,1.834000158851268e-06,2.541999538152595e-06,7.583000297017861e-06
asymmetric,RoundRobin,1017,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4204204204204204,0.4758539458186101,0.9606656580937972,280,404,635,666,849,661,0.9640333790528002,35.7142857142857,-0.01,1.0,1.7276580256293528e-06,1.8749997252598405e-06,2.463099917804353e-06,9.542000043438748e-06
asymmetric,RoundRobin,1018,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4194029850746268,0.4613526570048309,0.9598214285714286,281,382,645,670,828,672,0.9673134250300716,35.54285714285714,-0.044,1.0,1.7165239969472168e-06,1.8749997252598405e-06,2.5020999601110795e-06,4.083000021637417e-06
asymmetric,RoundRobin,1019,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4322289156626506,0.4706572769953052,0.9607843137254902,287,401,637,664,852,663,0.9587563785575254,35.51428571428571,0.024,1.0,1.6904099848034092e-06,1.8329992599319669e-06,2.415999915683642e-06,7.333999747061171e-06
asymmetric,RoundRobin,1020,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4363905325443787,0.4716525934861278,0.9634146341463414,295,391,632,676,829,656,0.9633679342983068,34.88571428571427,0.138,1.0,1.7361440222884994e-06,1.8749997252598405e-06,2.419049451418685e-06,3.45900025422452e-06
asymmetric,RoundRobin,1021,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4298642533936652,0.4774346793349168,0.9552669552669552,285,402,662,663,842,693,0.960984747123361,35.19999999999999,0.086,1.0,1.741974005199154e-06,1.8749997252598405e-06,2.4170003598555923e-06,6.374999429681338e-06
asymmetric,RoundRobin,1022,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4253048780487805,0.4661016949152542,0.9580318379160636,279,385,662,656,826,691,0.958738833638599,35.257142857142846,0.0,1.0,1.7330499904346652e-06,1.8750001800071916e-06,2.499999936844688e-06,7.0829992182552814e-06
asymmetric,RoundRobin,1023,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4345794392523364,0.4633251833740831,0.9495548961424332,279,379,640,642,818,674,0.954523095085838,34.71428571428571,-0.042,1.0,1.6826099908939796e-06,1.8330001694266684e-06,2.415999915683642e-06,4.084000465809368e-06
asymmetric,RoundRobin,1024,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4090909090909091,0.4805194805194805,0.9558599695585996,279,407,628,682,847,657,0.9718846252838972,35.857142857142854,-0.006,1.0,1.7169820221170083e-06,1.8749997252598405e-06,2.4621994725748627e-06,3.1250001484295358e-06
asymmetric,RoundRobin,1025,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4279210925644917,0.4674846625766871,0.957037037037037,282,381,646,659,815,675,0.9642847334743088,34.68571428571428,-0.034,1.0,1.7189979807881172e-06,1.8749997252598405e-06,2.416049892417504e-06,4.5000006139162e-06
asymmetric,RoundRobin,1026,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4233687405159332,0.4719235364396654,0.9533132530120482,279,395,633,659,837,664,0.9604330940331882,35.34285714285713,-0.006,1.0,1.7703539997455664e-06,1.8749997252598405e-06,2.3749998945277184e-06,3.1167000088316854e-05
asymmetric,RoundRobin,1027,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4236526946107784,0.4634146341463415,0.9559270516717324,283,380,629,668,820,658,0.96684350132626,35.28571428571428,0.038,1.0,1.7520960118417862e-06,1.915999746415764e-06,2.419100383121984e-06,6.624999514315277e-06
asymmetric,RoundRobin,1028,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4169184290030212,0.4817001180637544,0.9550224887556222,276,408,637,662,847,667,0.9635193509355436,35.399999999999984,-0.024,1.0,1.8030640039796708e-06,1.916000655910466e-06,2.54519995905866e-06,1.4375000318977982e-05
asymmetric,RoundRobin,1029,1.0,3.0,C1_stale_0,0,0.0,none,0,C,0.4279346210995542,0.4618138424821002,0.952887537993921,288,387,627,673,838,658,0.9617193375769748,35.74285714285713,0.036,1.0,1.7528260104882066e-06,1.8749997252598405e-06,2.458000381011516e-06,6.166000275698025e-06
asymmetric,RoundRobin,1000,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4345864661654135,0.463768115942029,0.9578783151326054,289,384,614,665,828,641,0.957029493453247,35.399999999999984,0.112,1.0,1.7852359942480688e-06,1.915999746415764e-06,2.6711495593190155e-06,4.91700029670028e-06
asymmetric,RoundRobin,1001,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4141104294478527,0.4681372549019608,0.9594594594594594,270,382,639,652,816,666,0.9631806625658368,35.02857142857142,-0.112,1.0,1.8166899990319509e-06,1.958000211743638e-06,2.6249999791616574e-06,3.499999365885742e-06
asymmetric,RoundRobin,1002,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4240601503759398,0.4709443099273607,0.9585253456221198,282,389,624,665,826,651,0.9649680194188124,34.94285714285713,0.018,1.0,1.6687399856891715e-06,1.8329992599319669e-06,2.458000381011516e-06,3.45799981005257e-06
asymmetric,RoundRobin,1003,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.411144578313253,0.4706586826347305,0.9567164179104478,273,393,641,664,835,670,0.9666539918393612,35.34285714285713,-0.056,1.0,1.745824005411123e-06,1.8749997252598405e-06,2.499999936844688e-06,3.3340002119075507e-06
asymmetric,RoundRobin,1004,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4281481481481481,0.473170731707317,0.9611360239162928,289,388,643,675,820,669,0.9670339297646448,35.085714285714275,0.058,1.0,1.7902539802889805e-06,1.9170001905877143e-06,2.4600994947832057e-06,3.3329997677356005e-06
asymmetric,RoundRobin,1005,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4165413533834586,0.4661016949152542,0.9611360239162928,277,385,643,665,826,669,0.9664653971202972,35.54285714285714,-0.032,1.0,1.741775986374705e-06,1.8330001694266684e-06,2.5860499590635283e-06,9.082999895326791e-06
asymmetric,RoundRobin,1006,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4148148148148148,0.4691211401425178,0.9585185185185184,280,395,647,675,842,675,0.9652134274561164,36.08571428571428,0.008,1.0,1.7855720197985648e-06,1.8750006347545425e-06,2.499999936844688e-06,1.0415999895485584e-05
asymmetric,RoundRobin,1007,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4065281899109792,0.472189349112426,0.9561270801815432,274,399,632,674,845,661,0.9697986577181208,36.22857142857142,-0.08,1.0,1.835096016293392e-06,1.9170001905877143e-06,2.5441003799642184e-06,1.354100004391512e-05
asymmetric,RoundRobin,1008,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4331306990881459,0.4667487684729064,0.96048632218845,285,379,632,658,812,658,0.9604120530873436,34.65714285714285,-0.002,1.0,1.6685739865351934e-06,1.8329997146793171e-06,2.3360498744295893e-06,3.250000190746505e-06
asymmetric,RoundRobin,1009,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4402420574886536,0.4749403341288782,0.9547511312217196,291,398,633,661,838,663,0.956764145773601,34.88571428571427,0.112,1.0,1.683082005911274e-06,1.7920001482707448e-06,2.499999936844688e-06,3.4169997888966464e-06
asymmetric,RoundRobin,1010,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4236006051437216,0.4688249400479616,0.9598214285714286,280,391,645,661,834,672,0.9611728945330196,35.45714285714285,0.076,1.0,1.7502980190329251e-06,1.8955001905851528e-06,2.4601003588031725e-06,6.624999514315277e-06
asymmetric,RoundRobin,1011,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4336810730253353,0.4648910411622276,0.9528158295281582,291,384,626,671,826,657,0.9622677105933404,35.3142857142857,0.058,1.0,1.6805780469439924e-06,1.7920001482707448e-06,2.4170003598555923e-06,4.124999577470589e-06
asymmetric,RoundRobin,1012,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.411504424778761,0.4772182254196642,0.9616564417177914,279,398,627,678,834,652,0.9715415754351524,35.37142857142857,0.05,1.0,1.7455740198784042e-06,1.8955001905851528e-06,2.4609998945379613e-06,4.208000063954387e-06
asymmetric,RoundRobin,1013,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4181547619047619,0.4686390532544379,0.9611940298507464,281,396,644,672,845,670,0.9655834835101552,35.79999999999999,0.046,1.0,1.716383971142932e-06,1.8330001694266684e-06,2.464300359861221e-06,1.3875000149710104e-05
asymmetric,RoundRobin,1014,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4212893553223388,0.4665871121718377,0.9533834586466166,281,391,634,667,838,665,0.9643871597860544,35.68571428571428,-0.07,1.0,1.7636600205150898e-06,1.8339997041039169e-06,2.461049916746559e-06,1.795800017134752e-05
asymmetric,RoundRobin,1015,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4313432835820895,0.4688249400479616,0.957613814756672,289,391,610,670,834,637,0.9598835347212112,35.54285714285713,0.07,1.0,1.6898059675440891e-06,1.8329992599319669e-06,2.458049493725412e-06,1.3625000065076163e-05
asymmetric,RoundRobin,1016,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4212893553223388,0.4808153477218225,0.9584615384615384,281,401,623,667,834,650,0.9668753524930396,35.02857142857142,-0.006,1.0,1.757842030201573e-06,1.8750006347545425e-06,2.499999936844688e-06,9.207999937643764e-06
asymmetric,RoundRobin,1017,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4204204204204204,0.4770318021201413,0.9606656580937972,280,405,635,666,849,661,0.9640333790528002,35.7142857142857,-0.004,1.0,1.7223099930561148e-06,1.834000158851268e-06,2.458050357745378e-06,6.291999852692243e-06
asymmetric,RoundRobin,1018,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4194029850746268,0.4565217391304347,0.9598214285714286,281,378,645,670,828,672,0.9655834835101552,35.82857142857142,-0.038,1.0,1.7946560201380637e-06,1.916000201163115e-06,2.499999936844688e-06,6.041999768058304e-06
asymmetric,RoundRobin,1019,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4322289156626506,0.4694835680751174,0.9607843137254902,287,400,637,664,852,663,0.9580090781757632,35.62857142857142,0.018,1.0,1.7360659876430873e-06,1.8749997252598405e-06,2.461049916746559e-06,4.4169992179377005e-06
asymmetric,RoundRobin,1020,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4363905325443787,0.474065138721351,0.9634146341463414,295,393,632,676,829,656,0.9633679342983068,34.88571428571427,0.134,1.0,1.7493399882368977e-06,1.8334999367652929e-06,2.6250000246363923e-06,1.6416000107710715e-05
asymmetric,RoundRobin,1021,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4298642533936652,0.4750593824228028,0.9552669552669552,285,400,662,663,842,693,0.959873186002706,35.37142857142857,0.09,1.0,1.739987998007564e-06,1.8749997252598405e-06,2.5020499379024824e-06,8.750000233703759e-06
asymmetric,RoundRobin,1022,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4253048780487805,0.4648910411622276,0.9580318379160636,279,384,662,656,826,691,0.9583630838226184,35.3142857142857,0.0,1.0,1.7059999881894328e-06,1.8330001694266684e-06,2.4169994958356254e-06,6.540999493154232e-06
asymmetric,RoundRobin,1023,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4345794392523364,0.4584352078239608,0.9495548961424332,279,375,640,642,818,674,0.9529411764705882,34.94285714285713,-0.042,1.0,1.683888009210932e-06,1.8329992599319669e-06,2.4160499378922395e-06,6.291000318014994e-06
asymmetric,RoundRobin,1024,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4090909090909091,0.4793388429752066,0.9558599695585996,279,406,628,682,847,657,0.9712395043670272,35.97142857142857,-0.006,1.0,1.7912779749167383e-06,1.8749997252598405e-06,2.707999601625488e-06,9.207999937643764e-06
asymmetric,RoundRobin,1025,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4279210925644917,0.4699386503067485,0.957037037037037,282,383,646,659,815,675,0.9650103583211846,34.57142857142856,-0.038,1.0,1.716133980153245e-06,1.8330001694266684e-06,2.499999936844688e-06,6.041999768058304e-06
asymmetric,RoundRobin,1026,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4233687405159332,0.4755077658303465,0.9533132530120482,279,398,633,659,837,664,0.961170622003906,35.22857142857142,-0.004,1.0,1.7035699765983735e-06,1.8339997041039169e-06,2.381249896643561e-06,7.291999281733297e-06
asymmetric,RoundRobin,1027,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4236526946107784,0.4658536585365854,0.9559270516717324,283,382,629,668,820,658,0.9671913838405632,35.22857142857142,0.05,1.0,1.7277239912800724e-06,1.8749997252598405e-06,2.41904949689342e-06,6.666999979643151e-06
asymmetric,RoundRobin,1028,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4169184290030212,0.4828807556080283,0.9550224887556222,276,409,637,662,847,667,0.9635193509355436,35.39999999999999,-0.028,1.0,1.7746539870131527e-06,1.916000655910466e-06,2.502099914636345e-06,6.833000043116044e-06
asymmetric,RoundRobin,1029,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.4279346210995542,0.4642004773269689,0.952887537993921,288,389,627,673,838,658,0.9617193375769748,35.74285714285713,0.036,1.0,1.7151239644590531e-06,1.8330001694266684e-06,2.6249999791616574e-06,4.707999323727563e-06
asymmetric,RoundRobin,1000,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4345864661654135,0.4625603864734299,0.9578783151326054,289,383,614,665,828,641,0.9574083025808504,35.34285714285713,0.116,1.0,1.810883977668709e-06,1.915999746415764e-06,2.7090000003227037e-06,1.2458000128390267e-05
asymmetric,RoundRobin,1001,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4141104294478527,0.4669117647058823,0.9594594594594594,270,381,639,652,816,666,0.9631806625658368,35.02857142857142,-0.116,1.0,1.718334009638056e-06,1.8330001694266684e-06,2.461049916746559e-06,4.458000148588326e-06
asymmetric,RoundRobin,1002,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4240601503759398,0.4709443099273607,0.9585253456221198,282,389,624,665,826,651,0.9653253450356292,34.88571428571427,0.014,1.0,1.6915820287977111e-06,1.8330001694266684e-06,2.499999936844688e-06,1.249999968422344e-05
asymmetric,RoundRobin,1003,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.411144578313253,0.4730538922155688,0.9567164179104478,273,395,641,664,835,670,0.9673477251802411,35.22857142857142,-0.056,1.0,1.819141993109952e-06,1.958000211743638e-06,2.544050357755621e-06,6.874999598949216e-06
asymmetric,RoundRobin,1004,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4281481481481481,0.4719512195121951,0.9611360239162928,289,387,643,675,820,669,0.9670339297646448,35.085714285714275,0.06,1.0,1.7555759859533282e-06,1.8339997041039169e-06,2.499999936844688e-06,6.250000296859071e-06
asymmetric,RoundRobin,1005,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4165413533834586,0.4685230024213075,0.9611360239162928,277,387,643,665,826,669,0.967502964123132,35.37142857142857,-0.024,1.0,1.7135719863290433e-06,1.812499704101356e-06,2.5829995593085185e-06,1.2667000191868285e-05
asymmetric,RoundRobin,1006,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4148148148148148,0.4703087885985748,0.9585185185185184,280,396,647,675,842,675,0.9659050592492728,35.97142857142857,0.02,1.0,1.738060003845021e-06,1.8339997041039169e-06,2.4190503609133867e-06,6.875000508443918e-06
asymmetric,RoundRobin,1007,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4065281899109792,0.472189349112426,0.9561270801815432,274,399,632,674,845,661,0.9704533253886388,36.1142857142857,-0.078,1.0,1.7458380225434669e-06,1.8330001694266684e-06,2.5020499379024824e-06,6.082999789214227e-06
asymmetric,RoundRobin,1008,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4331306990881459,0.4630541871921182,0.96048632218845,285,376,632,658,812,658,0.9600353292318936,34.7142857142857,0.006,1.0,1.7107340008806204e-06,1.8539999473432545e-06,2.3749998945277184e-06,3.1250001484295358e-06
asymmetric,RoundRobin,1009,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4402420574886536,0.4749403341288782,0.9547511312217196,291,398,633,661,838,663,0.957149363859958,34.82857142857142,0.112,1.0,1.7649240016908153e-06,1.8749997252598405e-06,2.585100401120142e-06,4.417000127432402e-06
asymmetric,RoundRobin,1010,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4236006051437216,0.4712230215827338,0.9598214285714286,280,393,645,661,834,672,0.9622677105933404,35.28571428571428,0.078,1.0,1.718800031085266e-06,1.8339997041039169e-06,2.4169994958356254e-06,1.1708000783983152e-05
asymmetric,RoundRobin,1011,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4336810730253353,0.4661016949152542,0.9528158295281582,291,385,626,671,826,657,0.9629943670323154,35.2,0.054,1.0,1.764063983500819e-06,1.8749997252598405e-06,2.6690504000725904e-06,7.707999429840129e-06
asymmetric,RoundRobin,1012,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.411504424778761,0.473621103117506,0.9616564417177914,279,395,627,678,834,652,0.9708850012417624,35.48571428571427,0.048,1.0,1.8245619630761208e-06,1.9170001905877143e-06,2.627099956953314e-06,5.167000381334219e-06
asymmetric,RoundRobin,1013,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4181547619047619,0.4710059171597633,0.9611940298507464,281,398,644,672,845,670,0.9666237135741405,35.62857142857142,0.046,1.0,1.7688419720798266e-06,1.8749997252598405e-06,2.499999936844688e-06,1.1041000107070433e-05
asymmetric,RoundRobin,1014,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4212893553223388,0.4677804295942721,0.9533834586466166,281,392,634,667,838,665,0.9650926262259354,35.57142857142856,-0.062,1.0,1.8259160060551948e-06,1.8334999367652929e-06,2.668150000317835e-06,1.0167000255023597e-05
asymmetric,RoundRobin,1015,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.4313432835820895,0.4688249400479616,0.957613814756672,289,391,610,670,834,637,0.9602523410604632,35.48571428571427,0.072,1.0,1.7250679939024849e-06,1.7920001482707448e-06,2.6249999791616574e-06,1.8165999790653583e-05
